,Date,professionalism,pbr,activity,indireturn,indistd
164,2013-08-31,42454.01587616564,5.35816,-3.5018906267848776e-06,-2.56,0.024
165,2013-09-30,10232.196075499944,5.22082,7.957694189477633e-06,-22.32,0.0517
166,2013-10-31,8741.206223740615,4.05573,-5.422208721481558e-06,-25.25,0.0398
167,2013-11-30,12046.105159026882,3.31834,-1.2801502263787107e-05,1.33,0.0435
168,2013-12-31,11295.59008095674,3.36256,-4.514057126112164e-06,25.22,0.0558
169,2014-01-31,20823.818570810006,3.87298,-4.2975070073284815e-06,-2.19,0.0436
170,2014-02-28,24707.765461136856,3.66766,-3.5285006461020156e-06,-23.13,0.0408
171,2014-03-31,15053.135110417526,2.8192,-8.613981719463977e-06,-1.43,0.0176
172,2014-04-30,8411.032734335076,2.83288,-8.43550852064945e-06,-8.12,0.0228
173,2014-05-31,7400.499937295206,2.60297,-5.153109741153002e-06,-3.68,0.0239
174,2014-06-30,8930.488021376223,2.50715,-8.778170393094758e-06,13.54,0.0307
175,2014-07-31,12812.291005622435,2.84655,1.7768097256381384e-07,21.78,0.0357
176,2014-08-31,15232.519617045817,3.3666,-2.466047177166458e-06,-20.57,0.0306
177,2014-09-30,10325.04196762912,2.67411,-2.780270685029159e-06,17.71,0.0507
178,2014-10-31,19442.53887341385,3.14765,2.3010113796203882e-07,-19.42,0.0283
179,2014-11-30,13228.529958286368,2.65772,-6.698660668555329e-06,2.99,0.0334
180,2014-12-31,14791.097708518102,2.73706,2.665665943406671e-06,7.51,0.0272
181,2015-01-31,13201.226129362602,11.74542,2.0555732481301837e-06,-6.32,0.0244
182,2015-02-28,8903.794357819348,10.35886,-1.2023039955554749e-05,0.0,0.0196
183,2015-03-31,10777.602333349367,10.35886,8.562712256213106e-07,5.07,0.0213
184,2015-04-30,12225.74487243155,10.93176,-2.3582241967356e-06,-9.32,0.0198
185,2015-05-31,10914.22768912623,10.14104,-2.02450906903628e-06,-22.03,0.025
186,2015-06-30,11813.819436050018,7.90668,-1.0546398578826298e-05,-9.28,0.0244
187,2015-07-31,8520.272798893036,7.17321,-7.933160829818415e-06,35.78,0.0942
188,2015-08-31,49838.02416810377,9.74008,-3.4969684364593383e-06,-25.63,0.0323
189,2015-09-30,29897.476663622667,7.04714,4.502067103498252e-07,-3.09,0.0405
190,2015-10-31,23518.022649237486,6.82951,-3.203906960916682e-06,-23.32,0.0821
