,Month,Rm,Rf,Rm-Rf,SMB,HML,AMI,PMI
239,2020-04-30,11.454867749886517,0.76,10.694867749886518,12.43,-2.26,5.639367854969819,-2.589338206722644
240,2020-05-31,5.286977836478712,0.49,4.796977836478712,3.86,-3.49,1.3978187915937923,3.5428139700095613
241,2020-06-30,4.070323182451219,0.57,3.500323182451219,-4.06,-7.22,11.927533137930823,0.026212568981989648
242,2020-07-31,7.261882933995793,0.51,6.751882933995793,2.18,0.83,5.204446910828935,6.138130571716573
243,2020-08-31,4.336333666206897,0.55,3.7863336662068976,-0.85,-0.71,-2.8179830419699528,-0.36240329598167875
244,2020-09-30,0.07163025532916834,0.55,-0.4783697446708317,7.29,3.07,-3.202020873713863,0.43386523462648086
245,2020-10-31,-3.51590662123445,0.52,-4.035906621234449,0.08,5.96,1.3986664785024914,-4.233736032961403
246,2020-11-30,14.105765875207624,0.6,13.505765875207624,-1.68,1.55,-3.150608502767426,1.623017621469998
247,2020-12-31,10.891678010818822,0.61,10.281678010818823,-5.35,-0.77,-12.199331905633144,3.985869606392626
248,2021-01-31,2.544436264878996,0.52,2.024436264878996,-2.09,5.37,-4.200062071711756,1.267952447285765
249,2021-02-28,0.8774894863001919,0.59,0.2874894863001919,0.08,1.91,-0.352908008278888,2.469817061561699
250,2021-03-31,2.2976336919596747,0.59,1.7076336919596748,5.28,2.8,4.140187533741994,1.2764294527237467
251,2021-04-30,3.08508498870097,0.49,2.59508498870097,5.43,4.85,-1.719902563792573,0.19833698245706444
252,2021-05-31,1.104504133694988,0.51,0.5945041336949879,-0.91,2.65,2.919663440857107,-4.194852350444393
253,2021-06-30,3.3644703282875668,0.63,2.734470328287567,2.16,-2.17,-0.2525371290166021,0.6317737557898511
254,2021-07-31,-2.1703267723360824,0.58,-2.7503267723360825,1.65,-3.02,0.8716792930497945,1.6993756486539269
255,2021-08-31,-0.2322202827562876,0.9,-1.1322202827562875,-3.17,-3.01,-0.4987957463131636,-1.223675967716332
256,2021-09-30,-3.819098939663945,0.92,-4.739098939663945,2.03,4.77,-0.35389621671704674,-3.279015239120511
257,2021-10-31,-2.7880149283632676,0.76,-3.5480149283632674,0.04,2.14,5.420144090573359,1.4332246933096542
258,2021-11-30,-4.475363479673618,1.067,-5.542363479673618,-4.6,-7.52,1.4505020952732224,-3.584060655367651
259,2021-12-31,5.509546054374596,1.437,4.0725460543745955,4.57,2.94,-9.038243427867386,-0.6719785832861902
260,2022-01-31,-10.783091153140717,1.277,-12.060091153140716,3.43,7.26,-5.221635587994271,-5.312842269059274
261,2022-02-28,1.4658128327299522,1.39,0.07581283272995232,1.28,1.67,1.7813124760517383,-1.943121820152939
262,2022-03-31,3.0447888713991915,1.454,1.5907888713991916,4.59,-0.68,-2.127164017897698,-3.828803978527816
263,2022-04-30,-2.5184496784657,1.53,-4.0484496784657,1.76,5.3,-0.02036892551545577,0.7596143223220224
